KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001208001,T001208002,T001208003,T001208004,T001208005,T001208006,T001208007,T001208008,T001208009,T001208010,T001208011,T001208012,T001208013,T001208014,T001208015,T001208016,T001208017,T001208018,T001208019,T001208020,T001208021,T001208022,T001208023,T001208024,T001208025,T001208026,T001208027,T001208028,T001208029,T001208030,T001208031,T001208032,T001208033,T001208034,T001208035,T001208036,T001208037,T001208038,T001208039,T001208040,T001208041,T001208042,T001208043,T001208044,T001208045,T001208046,T001208047,T001208048,T001208049
,,,,　常住者（現住地による人口）　総数,　常住者（現住地による人口）　男,　常住者（現住地による人口）　女,　５年前の常住地が現住所　総数,　５年前の常住地が現住所　男,　５年前の常住地が現住所　女,　５年前の常住地が現住所以外　総数,　５年前の常住地が現住所以外　男,　５年前の常住地が現住所以外　女,　　５年前の常住地が自市区町村内　総数,　　５年前の常住地が自市区町村内　男,　　５年前の常住地が自市区町村内　女,　　５年前の常住地が自市内他区・県内他市区町村　総数,　　５年前の常住地が自市内他区・県内他市区町村　男,　　５年前の常住地が自市内他区・県内他市区町村　女,　　５年前の常住地が他県・国外　総数,　　５年前の常住地が他県・国外　男,　　５年前の常住地が他県・国外　女,　常住者（現住地による５歳以上人口）　総数,　常住者（現住地による５歳以上人口）　男,　常住者（現住地による５歳以上人口）　女,　５年前の常住地が現住所（５歳以上人口）　総数,　５年前の常住地が現住所（５歳以上人口）　男,　５年前の常住地が現住所（５歳以上人口）　女,　５年前の常住地が現住所以外（５歳以上人口）　総数,　５年前の常住地が現住所以外（５歳以上人口）　男,　５年前の常住地が現住所以外（５歳以上人口）　女,　　５年前の常住地が自市区町村内（５歳以上人口）　総数,　　５年前の常住地が自市区町村内（５歳以上人口）　男,　　５年前の常住地が自市区町村内（５歳以上人口）　女,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　総数,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　男,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　女,　　５年前の常住地が他県・国外（５歳以上人口）　総数,　　５年前の常住地が他県・国外（５歳以上人口）　男,　　５年前の常住地が他県・国外（５歳以上人口）　女,　当地に常住する就業者・通学者　総数,　当地に常住する就業者数,　当地に常住する通学者数,　　自宅で従業　就業者数,　　自宅外の自市区町村で従業・通学　総数,　　自宅外の自市区町村で従業・通学　就業者数,　　自宅外の自市区町村で従業・通学　通学者数,　　自市内他区・県内他市区町村で従業・通学　総数,　　自市内他区・県内他市区町村で従業・通学　就業者数,　　自市内他区・県内他市区町村で従業・通学　通学者数,　　他県で従業・通学　総数,　　他県で従業・通学　就業者数,　　他県で従業・通学　通学者数
5340718311,0,,,34,16,18,24,12,12,9,3,6,3,1,2,6,2,4,0,0,0,31,14,17,22,11,11,9,3,6,3,1,2,6,2,4,0,0,0,18,16,2,6,8,6,2,3,3,0,1,1,0
5340718312,0,,,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,1,3,2,1,1,1,0,3,2,1
5340718314,0,,,45,20,25,40,17,23,5,3,2,1,1,0,3,2,1,1,0,1,45,20,25,40,17,23,5,3,2,1,1,0,3,2,1,1,0,1,23,21,2,4,4,4,0,9,8,1,4,4,0
5340718321,0,,,215,110,105,192,99,93,19,8,11,6,2,4,11,4,7,2,2,0,209,106,103,189,97,92,18,8,10,6,2,4,10,4,6,2,2,0,111,98,13,7,35,30,5,46,41,5,18,15,3
5340718322,0,,,108,51,57,97,47,50,7,3,4,3,2,1,1,0,1,3,1,2,107,51,56,96,47,49,7,3,4,3,2,1,1,0,1,3,1,2,56,53,3,5,17,16,1,24,23,1,9,8,1
5340718323,0,,,327,157,170,301,146,155,18,6,12,7,3,4,2,1,1,9,2,7,318,152,166,297,144,153,16,5,11,5,2,3,2,1,1,9,2,7,187,165,22,15,55,48,7,80,70,10,30,25,5
5340718324,0,,,251,119,132,219,100,119,12,6,6,5,2,3,3,1,2,4,3,1,233,109,124,214,98,116,12,6,6,5,2,3,3,1,2,4,3,1,126,111,15,10,41,37,4,48,41,7,19,15,4
5340718332,0,,,228,116,112,204,105,99,20,9,11,8,4,4,9,3,6,3,2,1,225,113,112,203,104,99,19,8,11,7,3,4,9,3,6,3,2,1,113,101,12,6,32,30,2,43,38,5,29,25,4
5340718334,0,,,114,56,58,104,51,53,10,5,5,5,2,3,4,3,1,1,0,1,111,54,57,102,49,53,9,5,4,4,2,2,4,3,1,1,0,1,54,46,8,2,18,14,4,20,18,2,11,9,2
5340718341,0,,,318,153,165,289,139,150,21,10,11,3,1,2,11,7,4,7,2,5,307,147,160,285,136,149,19,9,10,3,1,2,11,7,4,5,1,4,150,140,10,12,38,34,4,63,59,4,34,33,1
5340718342,0,,,34,18,16,24,12,12,3,1,2,0,0,0,3,1,2,0,0,0,33,18,15,23,12,11,3,1,2,0,0,0,3,1,2,0,0,0,15,14,1,5,4,4,0,4,4,0,1,0,1
5340718343,0,,,20,10,10,19,10,9,1,0,1,0,0,0,0,0,0,1,0,1,20,10,10,19,10,9,1,0,1,0,0,0,0,0,0,1,0,1,12,11,1,1,5,5,0,3,2,1,3,3,0
5340718344,0,,,19,12,7,14,9,5,5,3,2,4,3,1,1,0,1,0,0,0,17,11,6,12,8,4,5,3,2,4,3,1,1,0,1,0,0,0,13,13,0,3,6,6,0,3,3,0,0,0,0
5340718411,0,,,293,144,149,252,124,128,39,18,21,12,6,6,19,8,11,8,4,4,283,137,146,247,120,127,35,16,19,12,6,6,16,7,9,7,3,4,147,133,14,2,46,42,4,65,58,7,28,27,1
5340718412,0,,,61,34,27,57,32,25,4,2,2,3,2,1,1,0,1,0,0,0,61,34,27,57,32,25,4,2,2,3,2,1,1,0,1,0,0,0,40,37,3,11,11,11,0,13,11,2,3,2,1
5340718413,0,,,126,62,64,106,50,56,2,1,1,0,0,0,0,0,0,2,1,1,118,59,59,106,50,56,2,1,1,0,0,0,0,0,0,2,1,1,60,55,5,8,18,16,2,19,18,1,13,11,2
5340718414,0,,,38,16,22,34,14,20,4,2,2,2,1,1,2,1,1,0,0,0,37,15,22,34,14,20,3,1,2,2,1,1,1,0,1,0,0,0,20,20,0,1,9,9,0,8,8,0,2,2,0
5340718421,2,5340718423,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718422,2,5340718423,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718423,1,,5340718421;5340718422,18,10,8,15,9,6,3,1,2,2,1,1,1,0,1,0,0,0,18,10,8,15,9,6,3,1,2,2,1,1,1,0,1,0,0,0,16,16,0,6,3,3,0,7,7,0,0,0,0
5340718431,1,,5340718434,52,23,29,48,22,26,0,0,0,0,0,0,0,0,0,0,0,0,51,23,28,47,22,25,0,0,0,0,0,0,0,0,0,0,0,0,35,30,5,12,7,6,1,10,9,1,2,1,1
5340718433,0,,,14,7,7,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,2,2,2,0,4,3,1,1,0,1
5340718434,2,5340718431,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718441,1,,5340718442,17,8,9,15,7,8,1,1,0,1,1,0,0,0,0,0,0,0,17,8,9,15,7,8,1,1,0,1,1,0,0,0,0,0,0,0,10,7,3,3,4,3,1,3,1,2,0,0,0
5340718442,2,5340718441,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718443,0,,,9,4,5,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,1,1,0,2,2,0,0,0,0
5340718513,0,,,39,18,21,39,18,21,0,0,0,0,0,0,0,0,0,0,0,0,39,18,21,39,18,21,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,10,3,3,0,13,13,0,0,0,0
5340718531,0,,,25,11,14,22,9,13,3,2,1,0,0,0,2,1,1,1,1,0,24,11,13,21,9,12,3,2,1,0,0,0,2,1,1,1,1,0,16,15,1,1,4,4,0,10,9,1,1,1,0
5340718534,0,,,34,15,19,32,14,18,2,1,1,2,1,1,0,0,0,0,0,0,34,15,19,32,14,18,2,1,1,2,1,1,0,0,0,0,0,0,20,19,1,7,10,10,0,3,2,1,0,0,0
5340718541,2,5340718543,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718543,1,,5340718541,89,42,47,89,42,47,0,0,0,0,0,0,0,0,0,0,0,0,87,41,46,87,41,46,0,0,0,0,0,0,0,0,0,0,0,0,59,55,4,15,20,20,0,19,17,2,3,1,2
5340718544,0,,,13,6,7,12,5,7,1,1,0,0,0,0,0,0,0,1,1,0,13,6,7,12,5,7,1,1,0,0,0,0,0,0,0,1,1,0,9,9,0,1,4,4,0,3,3,0,0,0,0
5340718613,2,5340718624,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718621,2,5340718624,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718624,1,,5340718613;5340718621;5340718643,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,2,4,3,1,6,5,1,2,2,0
5340718643,2,5340718624,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718711,1,,5340718712;5340718713,38,21,17,38,21,17,0,0,0,0,0,0,0,0,0,0,0,0,37,20,17,37,20,17,0,0,0,0,0,0,0,0,0,0,0,0,23,21,2,6,6,6,0,9,8,1,2,1,1
5340718712,2,5340718711,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718713,2,5340718711,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718743,2,5340718744,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718744,1,,5340718743,9,4,5,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,1,2,2,0,3,2,1,0,0,0
5340718811,1,,5340718813,27,13,14,27,13,14,0,0,0,0,0,0,0,0,0,0,0,0,27,13,14,27,13,14,0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,4,3,3,0,9,9,0,1,0,1
5340718812,0,,,28,13,15,27,13,14,1,0,1,0,0,0,1,0,1,0,0,0,27,13,14,26,13,13,1,0,1,0,0,0,1,0,1,0,0,0,15,13,2,1,3,3,0,9,7,2,2,2,0
5340718813,2,5340718811,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718814,0,,,11,6,5,10,6,4,1,0,1,0,0,0,1,0,1,0,0,0,11,6,5,10,6,4,1,0,1,0,0,0,1,0,1,0,0,0,6,5,1,0,1,1,0,4,3,1,1,1,0
5340718821,0,,,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,0,1,1,0,0,0,0
5340718823,0,,,57,32,25,48,29,19,9,3,6,7,2,5,2,1,1,0,0,0,54,30,24,46,27,19,8,3,5,6,2,4,2,1,1,0,0,0,35,33,2,6,13,13,0,15,13,2,1,1,0
5340718831,0,,,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,3,3,0,0,0,0
5340718832,1,,5340718841,27,12,15,25,11,14,2,1,1,2,1,1,0,0,0,0,0,0,27,12,15,25,11,14,2,1,1,2,1,1,0,0,0,0,0,0,13,13,0,3,4,4,0,6,6,0,0,0,0
5340718833,0,,,25,13,12,17,11,6,8,2,6,8,2,6,0,0,0,0,0,0,23,12,11,16,10,6,7,2,5,7,2,5,0,0,0,0,0,0,15,13,2,4,2,2,0,7,6,1,2,1,1
5340718834,0,,,25,14,11,15,6,9,10,8,2,6,5,1,4,3,1,0,0,0,22,12,10,13,5,8,9,7,2,6,5,1,3,2,1,0,0,0,11,11,0,0,3,3,0,7,7,0,1,1,0
5340718841,2,5340718832,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718912,2,5340718914,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718914,1,,5340718912,13,8,5,11,7,4,2,1,1,0,0,0,2,1,1,0,0,0,13,8,5,11,7,4,2,1,1,0,0,0,2,1,1,0,0,0,8,7,1,0,4,3,1,4,4,0,0,0,0
5340718921,1,,5340718922;5340718924,21,10,11,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,21,10,11,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,3,3,0,5,5,0,1,1,0
5340718922,2,5340718921,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718923,0,,,19,12,7,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,18,11,7,18,11,7,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,3,2,2,0,6,6,0,1,1,0
5340718924,2,5340718921,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718931,2,5340718932,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718932,1,,5340718931;5340718933,43,20,23,43,20,23,0,0,0,0,0,0,0,0,0,0,0,0,43,20,23,43,20,23,0,0,0,0,0,0,0,0,0,0,0,0,24,23,1,3,8,8,0,13,12,1,0,0,0
5340718933,2,5340718932,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718941,2,5340718944,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718943,2,5340718944,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340718944,1,,5340718941;5340718943,16,7,9,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,16,7,9,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,3,2,2,0,5,2,3,0,0,0
5340719011,0,,,67,31,36,60,27,33,7,4,3,6,3,3,0,0,0,1,1,0,67,31,36,60,27,33,7,4,3,6,3,3,0,0,0,1,1,0,30,26,4,0,8,8,0,14,11,3,5,4,1
5340719012,0,,,179,87,92,162,81,81,12,5,7,5,2,3,3,1,2,4,2,2,168,83,85,156,78,78,12,5,7,5,2,3,3,1,2,4,2,2,91,83,8,4,39,38,1,30,26,4,16,13,3
5340719014,0,,,158,86,72,135,70,65,17,11,6,12,8,4,5,3,2,0,0,0,149,79,70,135,70,65,14,9,5,10,6,4,4,3,1,0,0,0,97,83,14,1,36,29,7,43,39,4,15,12,3
5340719021,0,,,388,192,196,305,146,159,43,28,15,23,15,8,14,10,4,6,3,3,361,180,181,295,140,155,41,27,14,23,15,8,13,9,4,5,3,2,192,176,16,5,70,64,6,60,56,4,49,44,5
5340719022,0,,,495,249,246,332,163,169,108,56,52,40,19,21,44,23,21,24,14,10,438,214,224,318,155,163,97,50,47,35,17,18,38,19,19,24,14,10,240,228,12,12,81,78,3,91,86,5,48,44,4
5340719023,0,,,465,217,248,342,158,184,80,36,44,38,18,20,20,10,10,22,8,14,417,192,225,331,152,179,75,34,41,35,16,19,20,10,10,20,8,12,223,195,28,9,75,66,9,89,80,9,45,35,10
5340719024,0,,,322,151,171,214,100,114,70,32,38,37,18,19,28,10,18,5,4,1,285,133,152,209,97,112,65,30,35,35,16,19,25,10,15,5,4,1,160,143,17,4,68,58,10,56,52,4,24,21,3
5340719031,0,,,56,26,30,47,22,25,3,1,2,1,0,1,0,0,0,2,1,1,51,24,27,46,22,24,3,1,2,1,0,1,0,0,0,2,1,1,31,26,5,9,10,8,2,6,5,1,4,2,2
5340719032,0,,,289,156,133,149,80,69,107,56,51,38,19,19,44,22,22,25,15,10,254,137,117,139,74,65,104,55,49,36,19,17,43,21,22,25,15,10,141,129,12,7,61,55,6,55,51,4,14,12,2
5340719033,0,,,118,56,62,75,36,39,22,8,14,8,3,5,3,2,1,11,3,8,105,48,57,72,34,38,22,8,14,8,3,5,3,2,1,11,3,8,47,44,3,5,16,16,0,11,10,1,9,7,2
5340719034,0,,,396,214,182,287,142,145,52,33,19,19,12,7,7,5,2,26,16,10,351,188,163,276,139,137,48,30,18,19,12,7,6,4,2,23,14,9,171,156,15,10,60,54,6,58,54,4,32,27,5
5340719041,0,,,171,83,88,116,51,65,33,20,13,17,10,7,11,7,4,5,3,2,146,72,74,111,50,61,30,18,12,17,10,7,10,6,4,3,2,1,78,72,6,8,32,31,1,23,20,3,12,10,2
5340719042,0,,,55,29,26,42,22,20,4,2,2,4,2,2,0,0,0,0,0,0,50,26,24,40,21,19,4,2,2,4,2,2,0,0,0,0,0,0,29,29,0,2,10,10,0,10,10,0,6,6,0
5340719043,0,,,216,99,117,163,79,84,17,5,12,8,2,6,4,1,3,5,2,3,200,92,108,162,79,83,17,5,12,8,2,6,4,1,3,5,2,3,92,84,8,7,34,32,2,29,27,2,17,13,4
5340719044,0,,,19,11,8,14,8,6,1,1,0,0,0,0,1,1,0,0,0,0,15,9,6,14,8,6,1,1,0,0,0,0,1,1,0,0,0,0,10,10,0,0,7,7,0,2,2,0,1,1,0
5340719111,0,,,136,66,70,74,35,39,39,20,19,18,13,5,17,5,12,4,2,2,123,60,63,70,32,38,38,20,18,17,13,4,17,5,12,4,2,2,55,52,3,8,24,22,2,16,16,0,3,2,1
5340719112,0,,,90,47,43,61,31,30,24,13,11,7,4,3,8,4,4,9,5,4,83,44,39,56,29,27,23,13,10,7,4,3,8,4,4,8,5,3,47,42,5,5,12,12,0,20,18,2,8,5,3
5340719113,0,,,29,13,16,27,12,15,2,1,1,2,1,1,0,0,0,0,0,0,29,13,16,27,12,15,2,1,1,2,1,1,0,0,0,0,0,0,15,13,2,4,6,4,2,3,3,0,2,2,0
5340719114,0,,,44,23,21,41,21,20,3,2,1,0,0,0,2,1,1,1,1,0,42,22,20,39,20,19,3,2,1,0,0,0,2,1,1,1,1,0,22,22,0,0,5,5,0,13,13,0,4,4,0
5340719121,0,,,140,67,73,104,50,54,17,8,9,1,1,0,11,4,7,5,3,2,136,66,70,103,50,53,16,8,8,1,1,0,10,4,6,5,3,2,63,56,7,8,13,12,1,31,30,1,8,4,4
5340719122,0,,,234,107,127,186,86,100,25,10,15,7,2,5,5,3,2,13,5,8,218,101,117,182,85,97,22,10,12,7,2,5,4,3,1,11,5,6,100,97,3,10,24,23,1,42,40,2,18,18,0
5340719123,0,,,98,43,55,73,33,40,15,7,8,10,6,4,2,0,2,3,1,2,93,40,53,70,32,38,14,6,8,9,5,4,2,0,2,3,1,2,46,41,5,1,15,13,2,20,17,3,6,6,0
5340719124,0,,,213,104,109,148,71,77,36,16,20,12,6,6,19,8,11,5,2,3,197,97,100,143,69,74,33,16,17,12,6,6,16,8,8,5,2,3,104,97,7,8,33,30,3,44,41,3,16,15,1
5340719131,0,,,17,6,11,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,17,6,11,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,2,2,0,3,2,1,1,1,0
5340719132,0,,,13,6,7,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,3,3,0,1,1,0
5340719133,0,,,24,13,11,20,11,9,4,2,2,4,2,2,0,0,0,0,0,0,24,13,11,20,11,9,4,2,2,4,2,2,0,0,0,0,0,0,13,11,2,2,2,2,0,4,4,0,5,3,2
5340719134,0,,,230,76,154,30,9,21,196,67,129,87,27,60,93,32,61,16,8,8,230,76,154,30,9,21,196,67,129,87,27,60,93,32,61,16,8,8,13,13,0,0,13,13,0,0,0,0,0,0,0
5340719142,0,,,41,19,22,16,9,7,16,7,9,6,2,4,6,3,3,4,2,2,39,19,20,16,9,7,16,7,9,6,2,4,6,3,3,4,2,2,28,28,0,2,11,11,0,11,11,0,2,2,0
5340719211,0,,,540,261,279,398,187,211,101,50,51,49,27,22,29,12,17,23,11,12,512,246,266,386,179,207,89,46,43,40,24,16,26,11,15,23,11,12,281,250,31,14,80,69,11,124,114,10,53,44,9
5340719212,0,,,504,244,260,302,138,164,162,82,80,58,26,32,56,32,24,48,24,24,450,213,237,272,122,150,152,77,75,53,24,29,54,30,24,45,23,22,287,270,17,19,86,78,8,128,125,3,51,45,6
5340719213,0,,,84,39,45,41,20,21,35,11,24,19,4,15,7,1,6,9,6,3,81,36,45,41,20,21,35,11,24,19,4,15,7,1,6,9,6,3,25,23,2,0,8,7,1,9,9,0,6,5,1
5340719214,0,,,63,10,53,10,1,9,53,9,44,39,7,32,9,1,8,5,1,4,63,10,53,10,1,9,53,9,44,39,7,32,9,1,8,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5340719221,1,,5340719222,160,79,81,99,48,51,43,20,23,18,8,10,22,11,11,3,1,2,147,72,75,92,44,48,41,20,21,18,8,10,20,11,9,3,1,2,83,75,8,5,22,18,4,45,43,2,9,7,2
5340719222,2,5340719221,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340719224,0,,,14,5,9,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,1,5,3,2,2,2,0,0,0,0
5340719231,2,5340719234,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340719232,2,5340719234,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340719233,2,5340719234,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340719234,1,,5340719231;5340719232;5340719233,26,14,12,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,24,12,12,24,12,12,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,2,5,5,0,8,8,0,1,1,0
5340719241,0,,,17,9,8,4,3,1,13,6,7,13,6,7,0,0,0,0,0,0,14,7,7,2,1,1,12,6,6,12,6,6,0,0,0,0,0,0,5,5,0,0,2,2,0,2,2,0,1,1,0
5340719242,0,,,44,24,20,37,20,17,3,1,2,0,0,0,0,0,0,3,1,2,39,20,19,34,17,17,2,1,1,0,0,0,0,0,0,2,1,1,16,12,4,1,2,2,0,8,7,1,4,1,3
5340719243,0,,,103,52,51,98,51,47,4,1,3,3,0,3,0,0,0,1,1,0,100,49,51,95,48,47,4,1,3,3,0,3,0,0,0,1,1,0,60,55,5,14,15,14,1,24,23,1,7,4,3
5340719244,0,,,83,44,39,72,39,33,11,5,6,5,2,3,5,3,2,1,0,1,81,43,38,70,38,32,11,5,6,5,2,3,5,3,2,1,0,1,59,52,7,7,29,25,4,16,13,3,2,2,0
5340719312,1,,5340719314,17,10,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,2,2,0,1,1,0
5340719314,2,5340719312,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340719321,2,5340719322,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340719322,1,,5340719321;5340719324,25,14,11,25,14,11,0,0,0,0,0,0,0,0,0,0,0,0,25,14,11,25,14,11,0,0,0,0,0,0,0,0,0,0,0,0,16,15,1,2,6,6,0,6,6,0,2,1,1
5340719324,2,5340719322,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5340719331,0,,,19,10,9,18,9,9,1,1,0,0,0,0,1,1,0,0,0,0,18,9,9,17,8,9,1,1,0,0,0,0,1,1,0,0,0,0,11,11,0,1,1,1,0,8,8,0,1,1,0
5340719332,0,,,29,16,13,15,8,7,4,3,1,0,0,0,4,3,1,0,0,0,27,15,12,15,8,7,4,3,1,0,0,0,4,3,1,0,0,0,10,10,0,0,5,5,0,5,5,0,0,0,0
5340719333,0,,,28,14,14,22,11,11,6,3,3,3,1,2,2,1,1,1,1,0,24,12,12,18,9,9,6,3,3,3,1,2,2,1,1,1,1,0,13,12,1,2,6,5,1,5,5,0,0,0,0
5340719334,0,,,316,147,169,204,96,108,109,49,60,49,23,26,39,18,21,21,8,13,292,134,158,188,85,103,101,47,54,42,21,21,38,18,20,21,8,13,164,156,8,9,45,42,3,92,90,2,17,14,3
